split,original_id,source_docs,source_link_count,linked_doc_count,support_titles_in_linked_docs_count,support_titles_in_linked_docs_rate
train,5adf4a275542993a75d26498,10,36,26,1,0.5
train,5adf4b335542993a75d264a5,10,35,26,1,0.5
train,5adf50c05542992d7e9f931e,10,46,36,2,1.0
train,5adf51e05542995534e8c78a,10,47,28,1,0.5
train,5adf58f15542993a75d264d2,10,55,36,0,0.0
train,5adf5c175542995ec70e8fd0,10,37,28,0,0.0
train,5adf5cd25542992d7e9f9320,10,45,25,2,1.0
train,5adf5daf5542995534e8c79d,10,38,30,0,0.0
train,5adf5fa65542993a75d264db,10,48,43,1,0.5
train,5adf62d05542992d7e9f932d,10,43,37,1,0.5
train,5adf65555542992d7e9f9334,10,73,63,1,0.5
train,5adf67e95542993344016c72,10,64,33,2,1.0
train,5adf69055542995534e8c7a4,10,37,25,1,0.5
train,5adf6a5c5542995ec70e8ff9,10,41,26,0,0.0
train,5adf6aca5542993344016c8d,10,44,23,2,1.0
train,5adf6f075542993344016c91,10,44,33,1,0.5
train,5adf715b5542992d7e9f9354,10,53,35,1,0.5
train,5adf72095542992d7e9f935d,10,33,22,2,1.0
train,5adf72335542992d7e9f935f,10,53,28,1,0.5
train,5adf72d35542992d7e9f9369,10,36,30,1,0.5
train,5adf734b5542995ec70e9016,10,42,20,1,0.5
train,5adf73a45542992d7e9f9378,10,57,44,1,0.5
train,5adf74075542992d7e9f937c,10,38,22,1,0.5
train,5adf744d5542992d7e9f937e,10,28,20,1,0.5
train,5adf75e35542993344016c98,10,33,21,2,1.0
train,5adf81105542992d7e9f9388,10,35,23,1,0.5
train,5adf85e05542993344016cba,10,22,12,1,0.5
train,5adf860e5542993344016cbc,10,38,28,1,0.5
train,5adf86355542993344016cbd,10,50,28,1,0.5
train,5adf86b45542993344016cc1,10,46,34,0,0.0
train,5adf88995542993344016cd4,10,37,30,1,0.5
train,5adf8ad25542993344016ce7,10,15,12,1,0.5
train,5adf8ade5542993344016ce8,10,37,24,1,0.5
train,5adf8c375542995534e8c7dd,10,57,38,0,0.0
train,5adf8c965542993344016cf5,10,43,34,1,0.5
train,5adf8d275542993344016cfb,10,42,35,0,0.0
train,5adf8dd25542993344016cfe,10,42,23,1,0.5
train,5adf8dea5542995534e8c7e4,10,42,31,1,0.5
train,5adf8f675542995534e8c7eb,10,21,16,0,0.0
train,5adf92f15542995534e8c7f3,10,40,17,1,0.5
train,5adf94e05542995534e8c7f7,10,50,36,1,0.5
train,5adf98215542993344016d19,10,45,17,0,0.0
train,5adf99065542992d7e9f93b0,10,39,19,1,0.5
train,5adf9b1e5542992d7e9f93b5,10,29,25,1,0.5
train,5adf9b415542995ec70e904c,10,36,22,1,0.5
train,5adf9d135542995534e8c817,10,56,41,0,0.0
train,5adf9dc3554299025d62a2e6,10,49,24,1,0.5
train,5adf9ee75542992d7e9f93c0,10,50,37,2,1.0
train,5adf9f6c5542992d7e9f93c2,10,40,29,1,0.5
train,5adfa12c554299025d62a301,10,27,22,0,0.0
train,5adfa1f9554299025d62a308,10,41,18,1,0.5
train,5adfa22655429942ec259ac4,10,34,23,1,0.5
train,5adfa451554299025d62a319,10,73,44,0,0.0
train,5adfa570554299025d62a31c,10,51,38,1,0.5
train,5adfa6db55429942ec259ad6,10,36,27,1,0.5
train,5adfa73b55429942ec259ad8,10,18,15,1,0.5
train,5adfa8d0554299025d62a32c,10,54,30,2,1.0
train,5adfa92d55429942ec259ae0,10,58,29,1,0.5
train,5adfa97555429942ec259ae1,10,40,29,2,1.0
train,5adface25542995ec70e906c,10,49,31,1,0.5
train,5adfb4b8554299603e418381,10,27,15,0,0.0
train,5adfb60655429942ec259b08,10,35,15,1,0.5
train,5adfb698554299603e418385,10,79,37,1,0.5
train,5adfb78f5542995ec70e9081,10,39,28,1,0.5
train,5adfba9555429942ec259b1e,10,30,23,2,1.0
train,5adfbca255429942ec259b2c,10,37,34,1,0.5
train,5adfbd4655429942ec259b31,10,57,40,1,0.5
train,5adfc06d55429906c02daa2a,10,49,38,0,0.0
train,5adfc11e55429942ec259b3a,10,71,43,1,0.5
train,5adfc35755429906c02daa30,10,60,37,2,1.0
train,5adfc77b554299603e4183ab,10,68,41,1,0.5
train,5adfc8cf554299603e4183ad,10,45,25,1,0.5
train,5adfc8f45542992d7e9f93d0,10,53,31,1,0.5
train,5adfc97255429906c02daa41,10,69,46,2,1.0
train,5adfc9a555429906c02daa42,10,74,61,1,0.5
train,5adfcb5455429906c02daa48,10,73,54,2,1.0
train,5adfd01f55429925eb1afa9f,10,49,37,1,0.5
train,5adfd0d655429942ec259b4e,10,41,27,1,0.5
train,5adfd2f255429925eb1afaa5,10,46,24,1,0.5
train,5adfd42555429942ec259b52,10,63,32,0,0.0
train,5adfd56655429925eb1afaac,10,52,33,1,0.5
train,5adfda5255429942ec259b5e,10,40,30,0,0.0
train,5adfdc7d55429942ec259b64,10,23,15,1,0.5
train,5adfdef9554299025d62a36b,10,45,33,1,0.5
train,5adfe0de55429925eb1afae9,10,55,31,2,1.0
train,5adfe37c554299025d62a377,10,38,26,1,0.5
train,5adfe6c455429906c02daa85,10,42,32,1,0.5
train,5adfeab455429942ec259b86,10,49,37,1,0.5
train,5adfeb0555429942ec259b88,10,34,26,1,0.5
train,5adfec5f55429942ec259b8d,10,30,23,0,0.0
train,5adfecd755429942ec259b90,10,46,35,1,0.5
train,5adfed45554299603e4183c5,10,45,39,1,0.5
train,5adfee9c55429906c02daa8a,10,29,22,1,0.5
train,5adfeeed55429925eb1afb44,10,29,16,1,0.5
train,5adfef32554299603e4183ca,10,96,45,2,1.0
train,5adff056554299603e4183cc,10,33,27,1,0.5
train,5adff1a255429925eb1afb5e,10,27,21,1,0.5
train,5adff2aa554299603e4183d0,10,40,28,2,1.0
train,5adff34555429942ec259baa,10,38,25,0,0.0
train,5adff45c55429925eb1afb8c,10,49,35,1,0.5
train,5adff4a555429925eb1afb91,10,65,45,0,0.0
train,5adffb4655429925eb1afbbf,10,56,44,1,0.5
train,5adffc8d55429925eb1afbc6,10,31,16,2,1.0
train,5adffd4755429906c02daa9b,10,40,31,1,0.5
train,5adfffe755429925eb1afbd1,10,35,25,1,0.5
train,5ae0006755429925eb1afbd3,10,35,29,1,0.5
train,5ae002ec55429925eb1afbdc,10,44,34,2,1.0
train,5ae0036a55429942ec259bdf,10,38,30,1,0.5
train,5ae0038655429925eb1afbe0,10,20,17,0,0.0
train,5ae0039555429942ec259be1,10,31,24,0,0.0
train,5ae005b555429942ec259bec,10,35,26,2,1.0
train,5ae00895554299025d62a3b2,10,83,51,1,0.5
train,5ae00a27554299025d62a3bb,10,38,24,0,0.0
train,5ae00b9f554299025d62a3c3,10,75,40,2,1.0
train,5ae00de055429906c02daab5,10,28,23,1,0.5
train,5ae0111e55429906c02daabc,10,26,21,1,0.5
train,5ae0132d55429925eb1afc00,10,39,24,1,0.5
train,5ae0159855429925eb1afc09,10,72,22,0,0.0
train,5ae01b8855429925eb1afc14,10,60,40,1,0.5
train,5ae01fcf554299025d62a411,10,44,33,0,0.0
train,5ae020f5554299025d62a41b,10,57,46,0,0.0
train,5ae022ab554299025d62a428,10,45,20,0,0.0
train,5ae031c455429924de1b7055,10,39,31,0,0.0
train,5ae0335655429925eb1afc28,10,40,25,1,0.5
train,5ae0345855429924de1b705f,10,37,30,0,0.0
train,5ae034bd55429925eb1afc2a,10,42,22,1,0.5
train,5ae0361155429925eb1afc2c,10,40,34,2,1.0
train,5ae0380955429925eb1afc2e,10,24,19,1,0.5
train,5ae03cd855429924de1b7072,10,33,23,2,1.0
train,5ae0413555429942ec259c61,10,42,30,2,1.0
train,5ae0432a55429924de1b7081,10,25,12,1,0.5
train,5ae048a255429924de1b708e,10,64,44,1,0.5
train,5ae04a2755429924de1b7091,10,61,34,0,0.0
train,5ae04ea555429924de1b709e,10,56,41,2,1.0
train,5ae0504055429942ec259c6a,10,52,32,2,1.0
train,5ae0536755429924de1b70a6,10,67,40,1,0.5
train,5ae056c755429945ae959319,10,57,43,0,0.0
train,5ae0575755429945ae95931f,10,51,23,1,0.5
train,5ae057fd55429945ae959328,10,42,27,0,0.0
train,5ae058e855429945ae959331,10,19,13,0,0.0
train,5ae0613d5542993d6555eb22,10,47,25,1,0.5
train,5ae0616255429924de1b70ca,10,45,33,2,1.0
train,5ae064605542993d6555eb44,10,32,28,1,0.5
train,5ae06ee755429945ae959352,10,33,29,1,0.5
train,5ae074aa5542993d6555eb54,10,35,32,1,0.5
train,5ae077735542993d6555eb6d,10,55,32,1,0.5
train,5ae077805542993d6555eb6e,10,23,15,0,0.0
train,5ae07b0155429945ae95935d,10,29,24,1,0.5
train,5ae07db855429945ae95937a,10,42,34,1,0.5
train,5ae07ddb55429945ae95937b,10,48,44,1,0.5
train,5ae07e5b55429945ae959381,10,47,25,1,0.5
train,5ae0800055429924de1b70db,10,48,38,1,0.5
train,5ae0818e55429924de1b70e9,10,53,32,1,0.5
train,5ae0819155429924de1b70ea,10,35,27,1,0.5
train,5ae083e855429924de1b70fb,10,97,71,1,0.5
train,5ae0847455429945ae959394,10,25,22,1,0.5
train,5ae0850055429945ae959396,10,36,27,1,0.5
train,5ae086d35542993d6555eb97,10,36,29,1,0.5
train,5ae088525542993d6555eba1,10,50,33,2,1.0
train,5ae08a0455429924de1b70fc,10,43,39,1,0.5
train,5ae0945d55429906c02daadd,10,42,25,1,0.5
train,5ae095f055429924de1b7103,10,27,17,2,1.0
train,5ae0968955429924de1b7105,10,38,18,1,0.5
train,5ae09a6b55429924de1b710d,10,33,24,1,0.5
train,5ae09b7055429906c02daae4,10,51,35,1,0.5
train,5ae09ea05542993d6555ebc1,10,47,41,0,0.0
train,5ae0a09a5542993d6555ebc9,10,80,57,0,0.0
train,5ae0a2c75542993d6555ebcf,10,54,35,1,0.5
train,5ae0a5825542993d6555ebdf,10,33,20,1,0.5
train,5ae0a6ea5542993d6555ebe9,10,42,25,0,0.0
train,5ae0aabc55429945ae9593fe,10,54,34,2,1.0
train,5ae0aaf35542993d6555ec02,10,60,31,1,0.5
train,5ae0aaf455429945ae959401,10,50,34,1,0.5
train,5ae0ab7755429945ae959407,10,57,42,1,0.5
train,5ae0ac1c5542993d6555ec07,10,34,25,0,0.0
train,5ae0aefe554299603e418437,10,56,37,1,0.5
train,5ae0af5555429945ae95941e,10,32,27,1,0.5
train,5ae0b0af55429945ae959424,10,54,40,1,0.5
train,5ae0b2f25542993d6555ec1c,10,27,25,0,0.0
train,5ae0b60655429945ae959437,10,67,27,1,0.5
train,5ae0b68e55429906c02daafb,10,61,52,1,0.5
train,5ae0b82855429906c02daaff,10,48,27,1,0.5
train,5ae0b8bb55429924de1b7145,10,65,37,1,0.5
train,5ae0b9b155429924de1b7152,10,35,26,1,0.5
train,5ae0ba15554299603e41844d,10,45,20,1,0.5
train,5ae0ba9055429924de1b715c,10,49,32,2,1.0
train,5ae0bae555429906c02dab08,10,57,35,0,0.0
train,5ae0bf3a55429906c02dab21,10,57,42,2,1.0
train,5ae0c1be5542993d6555ec42,10,44,34,1,0.5
train,5ae0c29c5542993d6555ec46,10,61,59,1,0.5
train,5ae0c7e755429945ae95944c,10,52,40,1,0.5
train,5ae0c9dd5542993d6555ec69,10,46,33,1,0.5
train,5ae0cddc55429945ae959459,10,33,23,1,0.5
train,5ae0ce4e554299603e41845f,10,45,32,1,0.5
train,5ae0cf8355429945ae959464,10,37,23,1,0.5
train,5ae0d3da5542990adbacf66d,10,43,24,1,0.5
train,5ae0d4c9554299603e418468,10,44,30,1,0.5
train,5ae0d5335542990adbacf674,10,57,45,1,0.5
train,5ae0d7bf5542990adbacf67b,10,72,55,1,0.5
train,5ae0d85d5542990adbacf67e,10,44,29,1,0.5
train,5ae0d9c555429924de1b719a,10,55,22,1,0.5
train,5ae0e0125542993d6555ec79,10,44,35,2,1.0
train,5ae0e183554299422ee9953f,10,47,26,2,1.0
train,5ae0e5655542990adbacf6b8,10,65,29,1,0.5
train,5ae0e8c35542997b2ef7d064,10,48,38,2,1.0
train,5ae0ec48554299422ee9955a,10,57,37,1,0.5
train,5ae0ee2c5542993d6555eca3,10,44,27,2,1.0
train,5ae0f2bf5542997b2ef7d09e,10,54,41,2,1.0
train,5ae0f3b955429920d523424e,10,28,22,1,0.5
train,5ae0f4645542997b2ef7d0aa,10,49,31,0,0.0
train,5ae0f5fc554299422ee9957c,10,54,27,2,1.0
train,5ae0f8a05542997b2ef7d0bc,10,23,20,2,1.0
train,5ae0fb8855429920d523425b,10,49,33,1,0.5
train,5ae0fd9655429920d5234264,10,59,40,2,1.0
train,5ae0fe4e554299422ee995a9,10,27,14,1,0.5
train,5ae0ff95554299422ee995b0,10,44,33,1,0.5
train,5ae1054055429920d5234284,10,42,25,1,0.5
train,5ae10572554299422ee995cd,10,95,60,0,0.0
train,5ae1091055429920d523429b,10,38,23,1,0.5
train,5ae10df355429920d52342ac,10,80,39,1,0.5
train,5ae113de55429901ffe4ad51,10,16,12,2,1.0
train,5ae114f155429901ffe4ad5c,10,54,44,1,0.5
train,5ae11bc455429901ffe4ad94,10,55,26,1,0.5
train,5ae121315542997b2ef7d0ee,10,49,38,2,1.0
train,5ae127c9554299422ee99612,10,52,38,1,0.5
train,5ae12bcc5542997b2ef7d11a,10,29,22,1,0.5
train,5ae12d5355429920d52342eb,10,39,33,1,0.5
train,5ae12f105542997b2ef7d11e,10,31,20,0,0.0
train,5ae12fcf5542990adbacf72c,10,48,27,1,0.5
train,5ae1305b55429901ffe4add6,10,65,48,1,0.5
train,5ae1316555429901ffe4adda,10,38,24,2,1.0
train,5ae1319c55429920d5234301,10,61,41,1,0.5
train,5ae135fb55429920d523431f,10,50,38,1,0.5
train,5ae1388e5542997b2ef7d13a,10,28,23,1,0.5
train,5ae1389655429901ffe4ae05,10,108,58,1,0.5
train,5ae13b085542997b2ef7d146,10,67,52,1,0.5
train,5ae13bca55429901ffe4ae17,10,66,45,1,0.5
train,5ae13c5155429920d5234336,10,58,39,1,0.5
train,5ae13e205542997b2ef7d157,10,38,23,2,1.0
train,5ae13f3c5542997b2ef7d168,10,49,44,1,0.5
train,5ae140f95542997b2ef7d182,10,51,41,1,0.5
train,5ae1412a55429920d523434c,10,54,32,1,0.5
train,5ae141475542997b2ef7d185,10,37,33,2,1.0
train,5ae142c455429920d5234355,10,33,19,0,0.0
train,5ae1436e55429901ffe4ae31,10,49,36,1,0.5
train,5ae1467a554299422ee99659,10,36,29,1,0.5
train,5ae14b0655429920d52343a6,10,70,56,1,0.5
train,5ae14cf05542990adbacf742,10,34,30,1,0.5
train,5ae14def55429901ffe4ae4a,10,25,19,1,0.5
train,5ae150ab55429901ffe4ae53,10,73,40,1,0.5
train,5ae151985542990adbacf74d,10,57,44,1,0.5
train,5ae1568a55429901ffe4ae6b,10,67,51,1,0.5
train,5ae1599155429901ffe4ae7b,10,51,35,1,0.5
train,5ae15e125542990adbacf773,10,24,14,0,0.0
train,5ae163b3554299422ee99678,10,38,27,1,0.5
train,5ae164cf5542997b2ef7d1cd,10,48,25,1,0.5
train,5ae165aa5542997b2ef7d1d1,10,24,22,0,0.0
train,5ae16b925542997b2ef7d1e7,10,81,56,1,0.5
train,5ae16bce5542997b2ef7d1e8,10,33,24,1,0.5
train,5ae16d9655429920d52343ce,10,61,51,1,0.5
train,5ae17cd055429901ffe4aea3,10,37,26,0,0.0
train,5ae17daa55429901ffe4aea9,10,57,33,1,0.5
train,5ae17e4255429901ffe4aeae,10,64,27,1,0.5
train,5ae17f1e5542990adbacf7a6,10,46,29,1,0.5
train,5ae1801955429901ffe4aec4,10,66,48,1,0.5
train,5ae1810555429901ffe4aecf,10,66,36,1,0.5
train,5ae1847e55429920d52343ee,10,38,18,1,0.5
train,5ae1892f5542997b2ef7d1f3,10,32,16,2,1.0
train,5ae1894f5542997b2ef7d1f4,10,46,36,2,1.0
train,5ae18d615542997283cd2229,10,32,20,1,0.5
train,5ae195bf5542997b2ef7d207,10,64,39,2,1.0
train,5ae198bf5542997b2ef7d20d,10,25,20,0,0.0
train,5ae199305542997b2ef7d20e,10,34,25,1,0.5
train,5ae1a525554299234fd042a9,10,41,26,2,1.0
train,5ae1a7c8554299234fd042b0,10,74,25,1,0.5
train,5ae1ab715542997f29b3c0f7,10,42,35,1,0.5
train,5ae1af14554299234fd042c4,10,16,11,1,0.5
train,5ae1afe9554299234fd042c6,10,56,33,1,0.5
train,5ae1b1445542997283cd223d,10,48,37,2,1.0
train,5ae1b1aa5542997283cd223f,10,84,54,1,0.5
train,5ae1b2b9554299422ee99684,10,49,20,0,0.0
train,5ae1b44c554299234fd042cd,10,49,44,0,0.0
train,5ae1b8075542997283cd2262,10,56,33,2,1.0
train,5ae1b943554299492dc91b7f,10,63,37,1,0.5
train,5ae1ba55554299234fd042d9,10,16,13,1,0.5
train,5ae1bc7b554299234fd042df,10,46,30,1,0.5
train,5ae1bf46554299234fd042e6,10,47,31,0,0.0
train,5ae1c214554299234fd042ed,10,33,27,2,1.0
train,5ae1c2d8554299234fd042ee,10,59,48,2,1.0
train,5ae1c3cd554299492dc91b87,10,44,31,1,0.5
train,5ae1c90e554299234fd042f7,10,33,23,1,0.5
train,5ae1cb04554299234fd042fd,10,37,15,1,0.5
train,5ae1ce895542997f29b3c11e,10,59,34,2,1.0
train,5ae1cf355542997f29b3c126,10,59,36,2,1.0
train,5ae1d1995542997283cd226c,10,60,38,1,0.5
train,5ae1d1a55542997f29b3c138,10,57,37,1,0.5
train,5ae1d4e75542997f29b3c143,10,52,46,2,1.0
train,5ae1d52f554299234fd04315,10,55,45,2,1.0
train,5ae1d5a3554299234fd04319,10,79,40,0,0.0
train,5ae1d656554299234fd04322,10,48,25,0,0.0
train,5ae1da385542997283cd2297,10,38,30,0,0.0
train,5ae1dadf5542997f29b3c14f,10,33,23,0,0.0
train,5ae1e11c554299234fd04335,10,35,12,2,1.0
train,5ae1e1e55542997f29b3c15e,10,44,29,2,1.0
train,5ae1e22a5542997f29b3c160,10,48,37,1,0.5
train,5ae1e4e2554299492dc91bab,10,49,31,1,0.5
train,5ae1e6d95542997283cd22c3,10,53,47,2,1.0
train,5ae1e80b5542997f29b3c197,10,52,5,1,0.5
train,5ae1e8575542997f29b3c19a,10,28,16,2,1.0
train,5ae1e8ab5542997283cd22ca,10,68,44,1,0.5
train,5ae1e9fd5542997f29b3c1a1,10,23,11,1,0.5
train,5ae1ee6d5542997283cd22fd,10,66,60,1,0.5
train,5ae1f2d4554299234fd04358,10,38,19,0,0.0
train,5ae1f2f3554299234fd0435a,10,59,42,1,0.5
train,5ae1f48d554299234fd0436b,10,39,31,1,0.5
train,5ae1f4cb554299234fd0436d,10,49,25,1,0.5
train,5ae1f596554299234fd04372,10,31,14,0,0.0
train,5ae1f5a15542997f29b3c1b5,10,51,44,2,1.0
train,5ae1f79f5542997283cd2302,10,46,38,1,0.5
train,5ae1f8235542997f29b3c1cf,10,27,18,2,1.0
train,5ae1fa2b5542997f29b3c1df,10,46,38,1,0.5
train,5ae1fb7a554299234fd04383,10,68,52,2,1.0
train,5ae1fced5542997283cd230e,10,50,20,1,0.5
train,5ae1fd8a5542994d89d5b2ee,10,50,32,1,0.5
train,5ae1fd995542997283cd2313,10,46,34,1,0.5
train,5ae200655542994d89d5b2f4,10,24,17,1,0.5
train,5ae201465542997f29b3c1f7,10,27,17,1,0.5
train,5ae202f2554299234fd0438d,10,51,33,2,1.0
train,5ae203d6554299234fd04394,10,46,30,1,0.5
train,5ae206c45542994d89d5b311,10,66,51,1,0.5
train,5ae2075f5542994d89d5b315,10,56,48,2,1.0
train,5ae207a65542994d89d5b317,10,64,41,1,0.5
train,5ae2090a5542997f29b3c214,10,52,34,1,0.5
train,5ae20c465542997283cd236a,10,47,40,1,0.5
train,5ae20cd25542997283cd2376,10,29,27,1,0.5
train,5ae2120c5542997283cd23ac,10,36,28,1,0.5
train,5ae2125e554299495565d9db,10,28,22,1,0.5
train,5ae212c9554299495565d9de,10,74,39,1,0.5
train,5ae2138c5542997283cd23b7,10,49,33,1,0.5
train,5ae213de5542997283cd23b9,10,45,35,1,0.5
train,5ae2196b554299495565da02,10,34,31,1,0.5
train,5ae222ec5542996483e648ff,10,40,30,1,0.5
train,5ae224da554299234fd043ee,10,52,37,0,0.0
train,5ae226bd5542994d89d5b379,10,41,32,0,0.0
train,5ae22895554299495565da0c,10,48,31,2,1.0
train,5ae2295c554299495565da13,10,53,31,1,0.5
train,5ae22a08554299234fd0440b,10,40,23,1,0.5
train,5ae22b8d554299234fd0440f,10,40,27,1,0.5
train,5ae22f4e5542996483e6492f,10,47,38,1,0.5
train,5ae234005542994d89d5b392,10,35,28,1,0.5
train,5ae234385542992decbdcc59,10,70,13,1,0.5
train,5ae234e85542994d89d5b395,10,45,33,2,1.0
train,5ae236b2554299495565da3e,10,44,30,1,0.5
train,5ae236da5542994d89d5b397,10,13,10,1,0.5
train,5ae237ac554299492dc91be1,10,40,26,1,0.5
train,5ae238375542994d89d5b39a,10,39,26,1,0.5
train,5ae241005542994d89d5b3a4,10,39,28,1,0.5
train,5ae24b165542996483e64962,10,63,38,1,0.5
train,5ae250b45542996483e64977,10,50,32,1,0.5
train,5ae254565542992decbdccbb,10,29,21,1,0.5
train,5ae256c35542994d89d5b3e9,10,45,39,1,0.5
train,5ae25d2b554299495565da46,10,26,17,2,1.0
train,5ae25e835542992decbdccd1,10,39,30,0,0.0
train,5ae25ed15542992decbdccd2,10,30,23,1,0.5
train,5ae26197554299495565da51,10,77,34,1,0.5
train,5ae267a35542992decbdccee,10,25,16,1,0.5
train,5ae268f35542994d89d5b416,10,43,35,2,1.0
train,5ae26905554299492dc91c17,10,36,32,2,1.0
train,5ae269955542992decbdccf3,10,60,38,0,0.0
train,5ae26b5f5542992decbdccf8,10,70,47,1,0.5
train,5ae26c435542994d89d5b420,10,57,27,1,0.5
train,5ae26c795542992decbdccfb,10,57,43,1,0.5
train,5ae274dd5542996483e649ad,10,56,42,2,1.0
train,5ae27e19554299495565da8b,10,75,50,2,1.0
train,5ae27f555542992decbdcd30,10,69,49,0,0.0
train,5ae28b76554299495565daa8,10,41,28,2,1.0
train,5ae28c0a554299495565daaa,10,77,63,1,0.5
train,5ae28f43554299492dc91c2f,10,69,35,1,0.5
train,5ae2979a554299495565dade,10,41,30,1,0.5
train,5ae2994d554299492dc91c31,10,69,49,2,1.0
train,5ae29d8a5542996483e64a0f,10,85,63,2,1.0
train,5ae2a0a1554299495565dae9,10,36,27,1,0.5
train,5ae2a9c6554299492dc91c42,10,72,45,1,0.5
train,5ae2aa345542996483e64a25,10,44,26,1,0.5
train,5ae2ad6b5542996483e64a3d,10,62,49,2,1.0
train,5ae2b794554299495565db10,10,20,13,0,0.0
train,5ae2bb545542992decbdcd88,10,43,28,1,0.5
train,5ae2bba35542992decbdcd89,10,35,30,1,0.5
train,5ae2c2c05542996483e64a4a,10,48,22,2,1.0
train,5ae2c4b8554299495565db31,10,46,37,1,0.5
train,5ae2c4d75542991a06ce98d0,10,25,14,1,0.5
train,5ae2c509554299492dc91c68,10,69,35,0,0.0
train,5ae2c696554299495565db32,10,50,38,0,0.0
train,5ae2c8b05542992decbdcd9d,10,56,38,1,0.5
train,5ae2cbc9554299495565db36,10,76,45,1,0.5
train,5ae2cda55542992decbdcdb7,10,39,33,1,0.5
train,5ae2ce505542996483e64a72,10,80,44,2,1.0
train,5ae2d59755429928c42394ec,10,37,27,1,0.5
train,5ae2dd2055429928c423950d,10,49,28,2,1.0
train,5ae2e06d55429928c4239521,10,25,17,2,1.0
train,5ae2e0fd55429928c4239524,10,52,37,1,0.5
train,5ae2e8e05542991a06ce98fb,10,46,23,2,1.0
train,5ae2eb7f55429928c423955b,10,52,40,2,1.0
train,5ae2eda355429928c4239570,10,54,33,1,0.5
train,5ae2ee5e5542991a06ce990a,10,88,34,1,0.5
train,5ae2f5b955429928c423957e,10,77,49,1,0.5
train,5ae2f97555429928c4239582,10,28,24,1,0.5
train,5ae2fa1b55429928c4239583,10,25,14,1,0.5
train,5ae2fca555429928c423958a,10,59,33,1,0.5
train,5ae2fffe55429928c423959c,10,35,21,1,0.5
train,5ae305355542992decbdcdc2,10,49,42,2,1.0
train,5ae30a4655429928c42395bb,10,34,25,1,0.5
train,5ae30aa05542992decbdcdd7,10,57,36,1,0.5
train,5ae31bbd55429928c42395fc,10,45,32,2,1.0
train,5ae31ca155429928c4239608,10,39,27,1,0.5
train,5ae31d5a5542990afbd1e0b1,10,68,62,2,1.0
train,5ae320a95542991a06ce992e,10,30,16,2,1.0
train,5ae320f855429928c4239620,10,40,24,1,0.5
train,5ae322b75542994393b9e622,10,42,28,1,0.5
train,5ae324775542994393b9e62f,10,29,23,1,0.5
train,5ae3249555429928c423962f,10,48,22,2,1.0
train,5ae324e85542991a06ce9934,10,34,24,1,0.5
train,5ae3263455429928c4239634,10,45,26,1,0.5
train,5ae326e95542990afbd1e0b6,10,62,37,1,0.5
train,5ae327e05542992f92d82220,10,32,26,1,0.5
train,5ae3281a5542991a06ce9939,10,30,20,2,1.0
train,5ae3287f5542991a06ce993b,10,49,39,1,0.5
train,5ae328df55429928c423963c,10,31,26,1,0.5
train,5ae3294155429928c423963d,10,41,30,1,0.5
train,5ae32b6755429928c4239644,10,45,36,1,0.5
train,5ae32c935542990afbd1e0bd,10,25,20,0,0.0
train,5ae32ce75542992f92d8223d,10,45,27,1,0.5
train,5ae32e1a55429928c423964e,10,25,19,1,0.5
train,5ae32eca5542994393b9e640,10,38,21,1,0.5
train,5ae3305c55429928c423965f,10,31,28,1,0.5
train,5ae336495542990afbd1e0e1,10,26,20,1,0.5
train,5ae33a3b5542992f92d8224a,10,75,54,1,0.5
train,5ae33a6e5542992f92d8224d,10,34,24,1,0.5
train,5ae33bdc5542992f92d8225e,10,21,11,1,0.5
train,5ae33c4d5542992f92d82262,10,51,40,1,0.5
train,5ae33cf55542992f92d82268,10,52,47,1,0.5
train,5ae33f9a5542990afbd1e0f1,10,15,6,1,0.5
train,5ae33fa95542990afbd1e0f2,10,50,35,0,0.0
train,5ae346365542991a06ce9985,10,44,33,2,1.0
train,5ae347fb5542992e3233c368,10,12,10,0,0.0
train,5ae34a225542992e3233c370,10,31,18,1,0.5
train,5ae352285542994393b9e685,10,46,32,2,1.0
train,5ae356045542990afbd1e10d,10,59,29,0,0.0
train,5ae357745542992f92d8229b,10,28,26,0,0.0
train,5ae358c05542990afbd1e10f,10,51,36,1,0.5
train,5ae35b035542992e3233c3ae,10,61,47,1,0.5
train,5ae35b6b5542990afbd1e116,10,78,38,1,0.5
train,5ae35c945542992e3233c3bd,10,30,17,1,0.5
train,5ae362105542991a06ce99ae,10,49,37,1,0.5
train,5ae363e85542994393b9e6a5,10,29,29,1,0.5
train,5ae363ff5542992f92d822bc,10,53,38,1,0.5
train,5ae364285542991a06ce99b3,10,86,47,1,0.5
train,5ae365205542990afbd1e12d,10,52,28,1,0.5
train,5ae368715542991a06ce99bd,10,50,40,1,0.5
train,5ae36ee05542992f92d822c4,10,50,37,1,0.5
train,5ae370295542992e3233c402,10,19,17,1,0.5
train,5ae375955542990afbd1e15d,10,37,26,1,0.5
train,5ae376a35542990afbd1e163,10,29,22,1,0.5
train,5ae377415542992e3233c40a,10,48,34,2,1.0
train,5ae3776e5542992e3233c40c,10,40,24,1,0.5
train,5ae3789b5542992e3233c412,10,64,38,1,0.5
train,5ae3790f5542992e3233c415,10,37,27,1,0.5
train,5ae37b4d5542991a06ce99ce,10,28,23,1,0.5
train,5ae37c765542992f92d822d4,10,61,36,0,0.0
train,5ae37ca55542992f92d822d5,10,50,26,2,1.0
train,5ae37e6e5542992f92d822e0,10,60,46,1,0.5
train,5ae37ec25542990afbd1e178,10,35,27,1,0.5
